,0,Handle,ID,CreatedAt,Location
20,"Congratulations to us, looking forward to the Summit!🥳 @xafmischer @naumann_stephan @paulinabrunn @muscioblanco… https://t.co/KgLWuU0add",VeronikaDatzer,1357386255714115587,2021-02-04 17:51:17,
21,"RT @KllgLukas: Tune in now to see, what me and my team from Freie Universität Berlin have developed over the last five days of the first-ev…",VeronikaDatzer,1357069269822033923,2021-02-03 20:51:41,
22,RT @naumann_stephan: Looking forward to represent @FU_Berlin at the #NATO2030 hackathon for the next week. We'll focus on #scienceandtechno…,VeronikaDatzer,1356411441990004738,2021-02-02 01:17:43,
23,RT @HeikoMaas: Der New-START-Vertrag zur Verringerung strategischer Nuklearwaffen zwischen den USA und Russland wird verlängert. Das bringt…,VeronikaDatzer,1355242388508332036,2021-01-29 19:52:19,
24,"RT @Ricarda_Lang: Im Kontext von Schwangerschaftsabbrüchen überhaupt von Werbung zu sprechen, ist an sich schon total absurd. 

Als ob jema…",VeronikaDatzer,1355006374313390083,2021-01-29 04:14:29,
25,RT @HochschildF: Deeply honoured that @UN Secretary-General @antonioguterres has appointed me as his first Envoy on Technology (@UNTechEnvo…,VeronikaDatzer,1354802164225486848,2021-01-28 14:43:01,
26,RT @MCKettemann: Which #cybernorms will influence 2021? Which changes in digital cooperation architectures are upon us? Together with @ale_…,VeronikaDatzer,1354545986509692939,2021-01-27 21:45:04,
27,RT @agnieszka_mdb: #Atomwaffenverbotsvertrag ist wichtiger Schritt hin um Vision von Welt ohne Atomwaffen näher zu kommen. Bundesregierung…,VeronikaDatzer,1354527732542169093,2021-01-27 20:32:32,
28,RT @unodavienna: The #TPNW’s entry into force today signals another major step taken by the international community towards securing our co…,VeronikaDatzer,1354439786098995200,2021-01-27 14:43:03,
29,RT @J_Kappelmann: It becomes more and more evident that the argument of the TPNW undermining the NPT is without substance. Researchers prov…,VeronikaDatzer,1354077394399850496,2021-01-26 14:43:03,
30,"RT @meier_oliver: Short thread: 1/ Ahead of entry into force on Jan. 22, Green party @GrueneBundestag has introduced resolution in Bundesta…",VeronikaDatzer,1353821207087489024,2021-01-25 21:45:03,
31,RT @polis180: Values vs. values? ➰ Women’s &amp; reproductive rights are further limited as a result of the pandemic. How does the EU position…,VeronikaDatzer,1353715004898496520,2021-01-25 14:43:02,
32,RT @CPD_Policy_Blog: #Gender seems irrelevant in #nuclear #policy-making?#Women are more heavily affected by #nukes and the #GlassCeiling c…,VeronikaDatzer,1352272823813890055,2021-01-21 15:12:19,
33,"RT @z_edian: Unser @snv_berlin Expert:innenworkshop zur ""staatlichen Beantwortung von böswilligen Cyberaktivitäten"" geht langsam zuende.

D…",christinacrupp,1357386255714115587,2021-02-04 17:51:17,
34,I honestly feel like Ice-T would be the most enjoyable person to work with. Like out of everyone.,thatclarafied,1357386255714115587,2021-02-04 17:51:17,
35,@amrith *Doing in the conversion in my head* oh yes that is still cold,thatclarafied,1357069269822033923,2021-02-03 20:51:41,
36,@inafried Ina.,thatclarafied,1356411441990004738,2021-02-02 01:17:43,
37,@jenwilson This is the first photo I've seen of someone legit wearing snow shoes. Fascinating,thatclarafied,1355242388508332036,2021-01-29 19:52:19,
38,@nikkastar Once again the thought process is immaculate,thatclarafied,1355006374313390083,2021-01-29 04:14:29,
39,When the comms goes out for a project you've been working on for 6 months https://t.co/Oo8w0kLG2b,thatclarafied,1354802164225486848,2021-01-28 14:43:01,
40,Looking for a job that adequately values me  https://t.co/pgaTWpO21Q,thatclarafied,1354545986509692939,2021-01-27 21:45:04,
41,@RBReich 55k is still not enough to afford a 1 bedroom anywhere but hey they think we're rolling in money,thatclarafied,1354527732542169093,2021-01-27 20:32:32,
42,@QueenMD2024 @BrittGratreak I'm gonna go with Salt Lake City,thatclarafied,1354439786098995200,2021-01-27 14:43:03,
43,@danaIewis I don't think my heart could handle it 😅,thatclarafied,1354077394399850496,2021-01-26 14:43:03,
44,@annaecook @pepsi @Twitter This ☝️☝️☝️,thatclarafied,1353821207087489024,2021-01-25 21:45:03,
45,I get the feeling I missed nothing by skipping the Super Bowl. So my question for folks in attendance during a pand… https://t.co/EOwx3eGQJU,thatclarafied,1353715004898496520,2021-01-25 14:43:02,
46,@warrenleightTV Cabot was by far the best. I asked recently and twitter overwhelming picked her. Barba was second.… https://t.co/6XsGLbf7xO,thatclarafied,1352272823813890055,2021-01-21 15:12:19,
47,We are so deep in capitalism that every year we gather to celebrate advertisements during a sporting match,thatclarafied,1332063301497466880,2020-11-26 20:46:54,
48,@IamRageSparkle I mean I put all these This stuff on one playlist but that's just my chaotic brand,thatclarafied,1330354824609738758,2020-11-22 03:38:01,
49,@IamRageSparkle All of the above,thatclarafied,1316823455371755524,2020-10-15 19:29:11,
50,@DianeNeal DIANEEEE,thatclarafied,1303106645652918274,2020-09-07 23:03:29,
51,@IamRageSparkle They followed me for some reason and here we are,thatclarafied,1287387637817409546,2020-07-26 14:01:46,
52,@laurafrofro I'm gonna say the razr because of how satisfying it was to hang up on someone,thatclarafied,1282861308401115137,2020-07-14 02:15:44,
53,RT @knownforms: And the research that went into developing these vaccines was funded by our tax $$.,thatclarafied,1282827312996786177,2020-07-14 00:00:39,
54,"Me a year ago: ""Yeahhh, I'll still shave every day and get haircuts."" https://t.co/OiAJeSWM2T",JohnMillerTX,1357386255714115587,2021-02-04 17:51:17,
55,#MachineLearning #DataScience https://t.co/VF0vkdpMOH,JohnMillerTX,1357069269822033923,2021-02-03 20:51:41,
56,"RT @WalterReade: Here's an awesome @kaggle notebook showing how to construct a denoising autoencoder for tabular data. 

https://t.co/HYKht…",JohnMillerTX,1356411441990004738,2021-02-02 01:17:43,
57,Kaggle has a new #MachineLearning competition to improve the location accuracy of smart phones inside shopping mall… https://t.co/9r2dcZ8CVx,JohnMillerTX,1355242388508332036,2021-01-29 19:52:19,
58,"@TamaraMcCleary So true, Tamara. I also encourage workers to think about ergonomics at home. Many an office worker… https://t.co/fv0XMD1N3x",JohnMillerTX,1355006374313390083,2021-01-29 04:14:29,
59,This is a great time to attend ICML or any #ML / #AI Conference as they're all virtual. No mention yet of how they'… https://t.co/o6axHaprlM,JohnMillerTX,1354802164225486848,2021-01-28 14:43:01,
60,"Good #dataviz  and #analytics on how your Dating Pool changes with age, based on the rule of ""1/2 your age + 7"".… https://t.co/GnHptV88mx",JohnMillerTX,1354545986509692939,2021-01-27 21:45:04,
61,"VSCode makes it much easier to develop a #MachineLearning pipeline inside a Docker container, connected to a host s… https://t.co/L5skh2VgpN",JohnMillerTX,1354527732542169093,2021-01-27 20:32:32,
62,Very happy to have found 'gazpacho' for parsing HTML. Simple and lightweight - perfect for a #datascience pipeline.… https://t.co/8UeembYOgL,JohnMillerTX,1354439786098995200,2021-01-27 14:43:03,
63,Grabbing videos for #AI work? You can cut the time way down by using python-Trio for async i/o.… https://t.co/m76w5zxJbc,JohnMillerTX,1354077394399850496,2021-01-26 14:43:03,
64,Tune in on the 26th and hear how @h2oai's newest products make it easier to become an #AI company.… https://t.co/DQsqKkYCxJ,JohnMillerTX,1353821207087489024,2021-01-25 21:45:03,
65,"#RStats users: do you miss ggplot when coding in #python? Check out Altair, which is also based on the grammar of g… https://t.co/gA6w31DNRX",JohnMillerTX,1353715004898496520,2021-01-25 14:43:02,
66,Just saying you can't have it both ways.,JohnMillerTX,1352272823813890055,2021-01-21 15:12:19,
67,"@ssollmn Maybe I should have went with Big Data, Cloud, Artificial Neural Networking?",JohnMillerTX,1332063301497466880,2020-11-26 20:46:54,
68,@ssollmn Even 'data'? My ears still perk up every time!,JohnMillerTX,1330354824609738758,2020-11-22 03:38:01,
69,#opensource #MachineLearing at its best! https://t.co/bCJplQbaB3,JohnMillerTX,1316823455371755524,2020-10-15 19:29:11,
70,@BeEngelhardt @Princeton I posted a separate dataset for protest activity and the related violence. https://t.co/KNjI36P1Z0 #DataScience,JohnMillerTX,1303106645652918274,2020-09-07 23:03:29,
71,RT @tunguz: Machine learning reveals recipe for building artificial proteins https://t.co/LmQyE1ksWF via @physorg_com,JohnMillerTX,1287387637817409546,2020-07-26 14:01:46,
72,@MarkGraban Crazy! A woman at my wife's doctor office produced a court order saying that wearing a mask caused emot… https://t.co/c3VIHInta8,JohnMillerTX,1282861308401115137,2020-07-14 02:15:44,
73,RT @benhamner: Kaggle commitments to support Black lives: https://t.co/NudabW3Dvs,JohnMillerTX,1282827312996786177,2020-07-14 00:00:39,
74,Clearview scraped more than three billion photos from social media networks and other public websites in order to b… https://t.co/gK82khnNvx,rosannafanni,1357386255714115587,2021-02-04 17:51:17,
75,"RT @heimbergecon: I am today launching a small twitter initiative, the Campaign Against Nonsense about Italy (#CANI). I’ll be tweeting data…",rosannafanni,1357069269822033923,2021-02-03 20:51:41,
76,"""so-called Innovation Zones in Nevada...would permit companies with large areas of land to form governments carryin… https://t.co/c1lrJyCgUb",rosannafanni,1356411441990004738,2021-02-02 01:17:43,
77,"RT @GianlucaSgueo: At @EP_ThinkTank we analyzed democratic governance form an economic perspective. We suggest that strategic foresight, co…",rosannafanni,1355242388508332036,2021-01-29 19:52:19,
78,"RT @WolfieChristl: ""Google has spent more than 200 million euro to support European journalism ... Google also picks up the bill for confer…",rosannafanni,1355006374313390083,2021-01-29 04:14:29,
79,RT @F_Kaltheuner: I feel increasingly uncomfortable about the way in which the vaccine rollout is being discussed in Europe and the US. Why…,rosannafanni,1354802164225486848,2021-01-28 14:43:01,
80,RT @NatalieAmiri: Und zum Glück muss man es als Journalistin niemandem recht machen... https://t.co/MxoB5TmQcy,rosannafanni,1354545986509692939,2021-01-27 21:45:04,
81,"""Since all of society is touched by such digitisation, this puts companies in the position of policymakers — but wi… https://t.co/HNZHv6hdZC",rosannafanni,1354527732542169093,2021-01-27 20:32:32,
82,"Germany passes legislation to share data, based on a study by the Finance Ministry: https://t.co/rzQkakWkkt https://t.co/2bQ1qhS5xU",rosannafanni,1354439786098995200,2021-01-27 14:43:03,
83,"Democratic #digital policy is a shared U.S.-EU commitment 🇪🇺🇺🇸 to counterbalance the ""tech autocracy model"" says… https://t.co/b6ksAT3Wbe",rosannafanni,1354077394399850496,2021-01-26 14:43:03,
84,What is the role of #Fulbright scholars and alumni following the attacks on #CapitolHill? What next for cultural an… https://t.co/i2XU8gVolU,rosannafanni,1353821207087489024,2021-01-25 21:45:03,
85,You know when your #Fulbright research is timely when @POLITICOEurope launches an entire newsletter about all U.S.-… https://t.co/GRtac2qDT0,rosannafanni,1353715004898496520,2021-01-25 14:43:02,
86,RT @CEPS_thinktank: CEPS is currently recruiting for two exciting #internships: Project Development Intern (apply by 31 Jan) and GRID Unit…,rosannafanni,1352272823813890055,2021-01-21 15:12:19,
87,RT @astepanovich: News anchor on @CBSNews just called Signal and Telegram “new apps” in a question to Michael Daniel where she asked why th…,rosannafanni,1332063301497466880,2020-11-26 20:46:54,
88,The UN appoints Fabrizio Hochschild as UN Envoy of Technology to lead the implementation of the 8 key areas as laid… https://t.co/5BYiuqyLV2,rosannafanni,1330354824609738758,2020-11-22 03:38:01,
89,"mood.

#DCdiaries https://t.co/ImkphOZkme",rosannafanni,1316823455371755524,2020-10-15 19:29:11,
90,@TillRaether Cc @AlexCEngler,rosannafanni,1303106645652918274,2020-09-07 23:03:29,
91,RT @EUintheUS: We are thrilled to welcome @POTUS's re-commitment to the #ParisAgreement. A net-zero pledge by the U.S. would mean more than…,rosannafanni,1287387637817409546,2020-07-26 14:01:46,
92,"Recent ‘digital transformation’ proposals are mounting political and commercial pressure on universities [...] 
ill… https://t.co/X9oZjfCdu3",rosannafanni,1282861308401115137,2020-07-14 02:15:44,
93,RT @markscott82: One for the #privacy boffins: Christopher Hoff has been tapped to run the US negotiations w/ Europe on getting a transatla…,rosannafanni,1282827312996786177,2020-07-14 00:00:39,
94,@TrishBytes Great news &amp; thanks for sharing. Will there be a recording?,TobiTheScholz,1357386255714115587,2021-02-04 17:51:17,
95,RT @AmritaNarlikar: More #jobs @GIGA_Institute! Come work with me &amp; my lovely colleagues -#Postdoc &amp; #doctoral #academicjobs - this project…,TobiTheScholz,1357069269822033923,2021-02-03 20:51:41,
96,RT @atrupar: “Cyberly” https://t.co/9kfpM4jDGF,TobiTheScholz,1356411441990004738,2021-02-02 01:17:43,
97,"RT @pratinavanil: Come listen to @jaffrelotc and I speak @KingsIndiaInst on Thursday, 11 February, 12:30 to 14:00. Register here👇",TobiTheScholz,1355242388508332036,2021-01-29 19:52:19,
98,Thought provoking piece on a new comprehensive cyberinsurance by @JanLemnitzer! 👇🏼 https://t.co/D6uFQBobMh,TobiTheScholz,1355006374313390083,2021-01-29 04:14:29,
99,"RT @TrishBytes: Looking forward to the long-awaited launch of the #Quad Tech Network next week!

I will be speaking on our forthcoming pape…",TobiTheScholz,1354802164225486848,2021-01-28 14:43:01,
100,"On 🇩🇪's attempt to break #Huawei's market power.
""The German draft proposal includes over €300 million of investmen… https://t.co/m7jcULoj2O",TobiTheScholz,1354545986509692939,2021-01-27 21:45:04,
101,"Great to see @MahaAliUqaili on Twitter! An @asefedu friend &amp; Human Rights lawyer, Maha has now started her PhD at… https://t.co/3qbapGamGu",TobiTheScholz,1354527732542169093,2021-01-27 20:32:32,
102,@TimAlberta .@PivotSchooled with @karaswisher &amp; @profgalloway,TobiTheScholz,1354439786098995200,2021-01-27 14:43:03,
103,RT @TomPepinsky: Burma or Myanmar? What's the difference? Does it matter? A thread on political linguistics in Southeast Asia 👇,TobiTheScholz,1354077394399850496,2021-01-26 14:43:03,
104,@volkerperthes Alles Gute &amp; viel Erfolg!,TobiTheScholz,1353821207087489024,2021-01-25 21:45:03,
105,@rahulabhatia @thecaravanindia https://t.co/GnEn5z7Jdx,TobiTheScholz,1353715004898496520,2021-01-25 14:43:02,
106,RT @sidhant: Breaking: India's IT ministry directs twitter to block 250 tweets/Twitter accounts under section 69A of IT act over provocativ…,TobiTheScholz,1352272823813890055,2021-01-21 15:12:19,
107,"@nicoblar Same seems to be true for @shashidigital 
https://t.co/aElNnryFwj",TobiTheScholz,1332063301497466880,2020-11-26 20:46:54,
108,"WhatsApp &amp; Twitter working, while Signal and Telegram are effectively blocked during the coup in #Myanmar. https://t.co/2Pzek8NCGd",TobiTheScholz,1330354824609738758,2020-11-22 03:38:01,
109,@paonavvil 🤔😅 https://t.co/m7w7p6wDCl,TobiTheScholz,1316823455371755524,2020-10-15 19:29:11,
110,The @KingsIndiaInst is looking for a new Avantha Chair 👇🏼 https://t.co/h3VggXQgA1,TobiTheScholz,1303106645652918274,2020-09-07 23:03:29,
111,"RT @Kate_SdE: It is so refreshing to see more discussion of ideas, values &amp; the social in Indian foreign policy emerging from the debate ar…",TobiTheScholz,1287387637817409546,2020-07-26 14:01:46,
112,The described novelties signal new technologies and tech actors play an increasingly significant role in India's political realities.,TobiTheScholz,1282861308401115137,2020-07-14 02:15:44,
113,"Meanwile, Twitter also joined the club of actors governing cyberspace today. Several Twitter accounts associated wi… https://t.co/0lLvgDhRFU",TobiTheScholz,1282827312996786177,2020-07-14 00:00:39,
114,"RT @rebeccaschreibt: Headlines, die vor fünf Jahren einfach niemand verstanden hätte https://t.co/vP2dtvIwEK",realDa_Kir,1357386255714115587,2021-02-04 17:51:17,
115,"RT @isabelledaniel: Ok, versuchen wir es noch einmal jenen nahezubringen, die glauben es ginge um „Tirol–Bashing“. Leute, es geht um Reinfe…",realDa_Kir,1357069269822033923,2021-02-03 20:51:41,
116,RT @Karl_Lauterbach: Hier Übersicht Mega Unterschied zwischen B117UK und B1351 Südafrika Variante. Während Astra bei B115 noch 75% wirkt fä…,realDa_Kir,1356411441990004738,2021-02-02 01:17:43,
117,Stop the Count! https://t.co/K5cXK1YzCU,realDa_Kir,1355242388508332036,2021-01-29 19:52:19,
118,"RT @PeterBerry91: #Walser hätte heute wahre Größe zeigen und Verantwortung für ganz Ö übernehmen können. #Tirol kann wenig dafür, dass #B13…",realDa_Kir,1355006374313390083,2021-01-29 04:14:29,
119,"@felixsschulz @PhilipLeButt Witze darüber, den politischen Kontrahenten umzulegen, sind keine Witze. Ihn jetzt zu e… https://t.co/NIX3ULnlo6",realDa_Kir,1354802164225486848,2021-01-28 14:43:01,
120,"RT @ValaAfshar: A good example of privacy innovation - train windows automatically blind when passing residential areas. 

https://t.co/Xoh…",realDa_Kir,1354545986509692939,2021-01-27 21:45:04,
121,Infotweet an die Phrasendrescher: „Mit dem Virus leben“ heißt nichts anderes als Menschen sterben lassen.,realDa_Kir,1354527732542169093,2021-01-27 20:32:32,
122,"RT @moser_at: Kommt dann in Österreich als ""Sinowatz"" auf den Markt.",realDa_Kir,1354439786098995200,2021-01-27 14:43:03,
123,RT @ValaAfshar: AI-powered smart robots and digital transformation of warehouses https://t.co/r6AOWZZWKK https://t.co/PYK1PqBkT9,realDa_Kir,1354077394399850496,2021-01-26 14:43:03,
124,"RT @HonkHase: 😏

#Kaffee-Flatrate für Sicherheitsforscher 

""Eine Nespresso-Karte mit 167.772,15 Euro Guthaben konnte sich ein Sicherheitsf…",realDa_Kir,1353821207087489024,2021-01-25 21:45:03,
125,"Früher haben dich alle vollgequatscht, wenn du Jura studiert hast. Heute quatschen sie dich voll, wenn du erzählst,… https://t.co/EwuWygtkrd",realDa_Kir,1353715004898496520,2021-01-25 14:43:02,
126,"RT @c_endt: Das ist der zentrale Chart dieser Tage.
Insgesamt gehen die Fallzahlen zurück, doch zugleich baut sich eine unsichtbare Welle a…",realDa_Kir,1352272823813890055,2021-01-21 15:12:19,
127,"RT @thomasilk_de: Das neue Testprogramm der Stadt Wien lässt einen wieder fragen, was die Bundesregierung und anderen Landesregierungen eig…",realDa_Kir,1332063301497466880,2020-11-26 20:46:54,
128,"RT @JasminPuchwein: Ich war 10 Jahre Berufssoldatin beim #ÖBH. Diese Organisation leistet eine wahnsinnig gute Arbeit, egal für was sie her…",realDa_Kir,1330354824609738758,2020-11-22 03:38:01,
129,@JasminPuchwein https://t.co/zTRK8s6Oc0,realDa_Kir,1316823455371755524,2020-10-15 19:29:11,
130,RT @GuruDetective: Cybersecurity can be taught in math classes. Cybersecurity can be taught in history classes. Cybersecurity can be taught…,realDa_Kir,1303106645652918274,2020-09-07 23:03:29,
131,RT @gebirgsziege: Virus Sequenzieren vs Feststellen der Variante mittels kurzer Sequenzen: eine Erklärung. Ich kann Virusvarianten wie B.1.…,realDa_Kir,1287387637817409546,2020-07-26 14:01:46,
132,RT @marceldirsus: This might be the most pathetic thing I've ever seen: Trump isn't allowed to tweet anymore so he spends his time writing…,realDa_Kir,1282861308401115137,2020-07-14 02:15:44,
133,"@msulzbacher https://t.co/4pH1YWz1AW
?",realDa_Kir,1282827312996786177,2020-07-14 00:00:39,
134,https://t.co/5Eyk6c62Wc,WonderMicky,1357386255714115587,2021-02-04 17:51:17,
135,RT @SEDL_workshop: Science and Engineering of Deep Learning Workshop will be collocated at #ICLR2021. We are seeking submissions on methods…,WonderMicky,1357069269822033923,2021-02-03 20:51:41,
136,@pcastr @shakir_za Thanks for sharing! I just signed up 🙌,WonderMicky,1356411441990004738,2021-02-02 01:17:43,
137,"RT @yoavgo: BUT! ""green AI"" is still a legit target: BERT et al are slow, cumbersome, hard to deploy, hard to control, expensive to use, et…",WonderMicky,1355242388508332036,2021-01-29 19:52:19,
138,@jalilnkh @DeepMind Best of luck!!,WonderMicky,1355006374313390083,2021-01-29 04:14:29,
139,@jalilnkh @DeepMind You’d have to ask them 😉,WonderMicky,1354802164225486848,2021-01-28 14:43:01,
140,@lukes4062 mamma mia quanto sei triste,WonderMicky,1354545986509692939,2021-01-27 21:45:04,
141,"@HEPfeickert @DeepMind 🥰 I’m always speechless at all the unselfish, genuine, and incredible amount of support you’… https://t.co/yXkPJ9hrsZ",WonderMicky,1354527732542169093,2021-01-27 20:32:32,
142,"@TiRune @DeepMind Thank you so much, and all the best in Amsterdam! I look forward to seeing more of y’all’s great work",WonderMicky,1354439786098995200,2021-01-27 14:43:03,
143,@katebaumli @DeepMind Thank you! Looking forward to meeting with you and everyone at DM,WonderMicky,1354077394399850496,2021-01-26 14:43:03,
144,@kavyasrinet @DeepMind I miss you! Keep up the amazing work on all fronts at @facebookai 💪,WonderMicky,1353821207087489024,2021-01-25 21:45:03,
145,@Miles_Brundage @DeepMind Thanks @Miles_Brundage! We will be missing you and the Bay,WonderMicky,1353715004898496520,2021-01-25 14:43:02,
146,@lantiga @DeepMind Grazie! 🥰,WonderMicky,1352272823813890055,2021-01-21 15:12:19,
147,@DaniloJRezende @DeepMind Thank you! Let’s have a chat soon,WonderMicky,1332063301497466880,2020-11-26 20:46:54,
148,@OriolVinyalsML @DeepMind I am! 😁 we should connect soon,WonderMicky,1330354824609738758,2020-11-22 03:38:01,
149,@FrancescoVisin @DeepMind Grazie infinite Francesco! You’ve already been so kind and considerate to me. I’m really… https://t.co/BIg6KeCptO,WonderMicky,1316823455371755524,2020-10-15 19:29:11,
150,Woah I’m overwhelmed with all the love and support! THANK YOU!!🙏 I don’t have a SoundCloud but please support… https://t.co/CKaHgWkadQ,WonderMicky,1303106645652918274,2020-09-07 23:03:29,
151,RT @DanHooperAstro: (2/2) We all need to do more to ensure that people from all backgrounds can study physics and astronomy. Everyone shoul…,WonderMicky,1287387637817409546,2020-07-26 14:01:46,
152,"RT @DanHooperAstro: (1/2)On this MLK day, I am reflecting on the disturbing lack of diversity in my academic community. I used to attribute…",WonderMicky,1282861308401115137,2020-07-14 02:15:44,
153,@sindero @DeepMind Thanks!! Very excited to meet soon — in whatever form 😄,WonderMicky,1282827312996786177,2020-07-14 00:00:39,
154,RT @dmac1: Growing evidence casts doubt on the idea that the flurry of GameStop trading mostly benefited small-time investors. New w/ @yjto…,drewharwell,1357386255714115587,2021-02-04 17:51:17,
155,"RT @myhlee: NEW: We contacted 22 states where state and local agencies paid for security, property repair &amp; legal defense as a result of Tr…",drewharwell,1357069269822033923,2021-02-03 20:51:41,
156,"""At this very moment, we are getting hacked from so many sides that it has become virtually impossible to keep trac… https://t.co/ePIbNil8Op",drewharwell,1356411441990004738,2021-02-02 01:17:43,
157,"RT @WPLyndaRobinson: Online communities that frame themselves as refuges for free expression often find themselves pulled to the fringes, f…",drewharwell,1355242388508332036,2021-01-29 19:52:19,
158,"Thanks, @JeffLandry, for shining a spotlight on this important story! Can't wait to read and share @aegallo's repor… https://t.co/LKwQ2wNpkn",drewharwell,1355006374313390083,2021-01-29 04:14:29,
159,"RT @bylenasun: NEW: “We have more doses than we needed [for long-term-care facilities]. We’re starting to take them,” says one state offici…",drewharwell,1354802164225486848,2021-01-28 14:43:01,
160,RT @rpotter_9: After the reporting in Xinjiang by the @BBCNews a large campaign on twitter by mostly anonymous accounts has started targeti…,drewharwell,1354545986509692939,2021-01-27 21:45:04,
161,"@jfgm @digiphile It's all a panic blur of emails, snacks, Zooms, dirty clothes, loud toys and bad TV.",drewharwell,1354527732542169093,2021-01-27 20:32:32,
162,@RFTmusiclover @TracyJan @GrandmasHGArt @Fahrenthold @craigtimberg Thank you. It really does mean a lot. And I tota… https://t.co/SR7HQ10hk6,drewharwell,1354439786098995200,2021-01-27 14:43:03,
163,"@digiphile I respect that. Sounds hard as hell, and I'm sure you're doing everything you can. (I'm an exhausted dad… https://t.co/A8V4JY24go",drewharwell,1354077394399850496,2021-01-26 14:43:03,
164,@GrandmasHGArt @TracyJan @Fahrenthold @craigtimberg I wish we could give everything away for free but it costs us m… https://t.co/ZAY2eNPMDQ,drewharwell,1353821207087489024,2021-01-25 21:45:03,
165,"Busy dads get to shut themselves away from the kids, the chores, the stress. Busy moms don't get that escape - it a… https://t.co/QYj10yy8U0",drewharwell,1353715004898496520,2021-01-25 14:43:02,
166,"RT @TracyJan: Jody Williams knew things had gotten out of hand early last month, when a post on the pro-Trump message board TheDonald inclu…",drewharwell,1352272823813890055,2021-01-21 15:12:19,
167,"RT @_KarenHao: We chose this headline as comedic relief to a frankly horrifying story.

@rajiinio &amp; Genevieve Fried looked at 133 face reco…",drewharwell,1332063301497466880,2020-11-26 20:46:54,
168,RT @isaacstanbecker: Well this is interesting. A McKinsey consultant who focuses on “building the firm’s relationships and content leadersh…,drewharwell,1330354824609738758,2020-11-22 03:38:01,
169,".@FaizaPatelBCJ: “Since 9/11, law enforcement has followed a ‘no stone left unturned’ policy when there is even a s… https://t.co/mVotDlZQOO",drewharwell,1316823455371755524,2020-10-15 19:29:11,
170,"RT @AASchapiro: Amazon is rolling AI cameras in its delivery vans -- it says its about making drivers safer. 

I spoke with drivers who are…",drewharwell,1303106645652918274,2020-09-07 23:03:29,
171,"RT @LeonRuss1: “The entire infrastructure of that website from the beginning was about incitement."" After the election, “post after post, t…",drewharwell,1287387637817409546,2020-07-26 14:01:46,
172,"RT @bethreinhard: Pardon process broke down under Trump in favor of rich, well-connected. About 100 of 237 didn’t file formal petitions; on…",drewharwell,1282861308401115137,2020-07-14 02:15:44,
173,"RT @TracyJan: Black restaurant workers report being tipped less than others in retaliation for enforcing social distancing rules, according…",drewharwell,1282827312996786177,2020-07-14 00:00:39,
174,RT @cesifoti: We are looking for 2 to 3 postdocs to join the Center for Collective Learning (@LearningANITI). Are you soon to complete your…,annajobin,1357386255714115587,2021-02-04 17:51:17,
175,RT @StefanieBoulila: #AcademicTwitter #4GenderStudies this is a very helpful resource for those who want to end sexual harassment and viole…,annajobin,1357069269822033923,2021-02-03 20:51:41,
176,"@flueke @justthore Genau. Dazu halte ich mich (wie auch sonst bei Vielem) an @zeynep.

https://t.co/ZNEigX1gbo",annajobin,1356411441990004738,2021-02-02 01:17:43,
177,@flueke @justthore Ja. Aber ⤵️ (gesamter thread) https://t.co/BwuvpXwrnx,annajobin,1355242388508332036,2021-01-29 19:52:19,
178,"RT @justthore: Die ExpertInnen, die diesen Chart erstellt haben, hatten dummerweise bisher immer recht.",annajobin,1355006374313390083,2021-01-29 04:14:29,
179,"Thread on #TikTok content moderation, blending together the issues of inclusivity, discrimination, social media mar… https://t.co/2vjtndv4D3",annajobin,1354802164225486848,2021-01-28 14:43:01,
180,"RT @ethosITU: Job klaxon! Fantastic methods based opportunity, working with a database of how machine vision is represented culturally, con…",annajobin,1354545986509692939,2021-01-27 21:45:04,
181,"Beim @hiig_berlin  ist eine #Postdoc stelle offen!
Gesucht: Expertise im Health Sektor und Interesse an der Digital… https://t.co/XNkpvlSP4S",annajobin,1354527732542169093,2021-01-27 20:32:32,
182,"🤦🏻‍♀️

Weder noch, @Tagesspiegel, weder noch. https://t.co/PYPCxscf2P",annajobin,1354439786098995200,2021-01-27 14:43:03,
183,@AMurrayMartin Thank you 🙏🙏🙏,annajobin,1354077394399850496,2021-01-26 14:43:03,
184,"RT @AMurrayMartin: @naz_andalibi @luke_stark Here are a few. Algorithms of Oppression by @safiyanoble, Rashida Richardson's work on predict…",annajobin,1353821207087489024,2021-01-25 21:45:03,
185,"Humbled by the company I’m mentioned in. The work by @Abebab @safiyanoble and Rashida Richardson is so important, a… https://t.co/cydiP2Rgic",annajobin,1353715004898496520,2021-01-25 14:43:02,
186,"RT @MaisOuVaLeWeb: De très bons passages sur ce sujet dans l'éthique de l'ingénieur (Verrax, Flandrin) https://t.co/GlHcl2OXn3
Sinon un cha…",annajobin,1352272823813890055,2021-01-21 15:12:19,
187,"RT @MaisOuVaLeWeb: Parfaite conclusion de @annajobin ; qui créée le monde ? On peut avoir des rues très sûres pour les véhicules autonomes,…",annajobin,1332063301497466880,2020-11-26 20:46:54,
188,"@MaisOuVaLeWeb En effet, merci de cette précision.",annajobin,1330354824609738758,2020-11-22 03:38:01,
189,RT @MaisOuVaLeWeb: Passionnante intervention de @annajobin qui pose un regard distancié sur les nombreuses méthodologies éthiques en matièr…,annajobin,1316823455371755524,2020-10-15 19:29:11,
190,@mayameme 😬,annajobin,1303106645652918274,2020-09-07 23:03:29,
